data,mandante,visitante,gols_mandante_partida,gols_visitante_partida,resultado,gols_mandante_primeiro_tempo,gols_visitante_primeiro_tempo,resultado_primeiro_tempo,chutes_mandante,chutes_visitante,chutes_no_gol_mandante,chutes_no_gol_visitante,escanteios_mandante,escanteios_visitante,faltas_cometidas_mandante,faltas_cometidas_visitante,cartoes_amarelos_mandante,cartoes_amarelos_visitante,cartoes_vermelhos_mandante,cartoes_vermelhos_visitante,escanteios_partida,gols_partida,total_cartões_mandante,total_cartões_visitante,total_cartoes_partida
18/09/2020,Bayern Munich,Schalke 04,8,0,Vitória Mandante,3,0,H,22,5,12,1,9,2,11,12,1,2,0,0,11,8,1,2,3
19/09/2020,Eint Frankfurt,Bielefeld,1,1,Empate,0,0,D,18,14,6,4,14,3,14,13,2,2,0,0,17,2,2,2,4
19/09/2020,Köln,Hoffenheim,2,3,Vitória Visitante,1,2,A,13,13,6,7,1,6,12,13,0,0,0,0,7,5,0,0,0
19/09/2020,Stuttgart,Freiburg,2,3,Vitória Visitante,0,2,A,22,7,7,6,7,2,12,16,2,2,0,0,9,5,2,2,4
19/09/2020,Union Berlin,Augsburg,1,3,Vitória Visitante,0,1,A,13,9,3,5,8,1,9,9,2,0,0,0,9,4,2,0,2
19/09/2020,Werder Bremen,Hertha BSC,1,4,Vitória Visitante,0,2,A,17,13,7,6,7,4,13,17,2,0,0,0,11,5,2,0,2
19/09/2020,Dortmund,M'Gladbach,3,0,Vitória Mandante,1,0,H,9,8,4,2,1,3,10,9,1,1,0,0,4,3,1,1,2
20/09/2020,RB Leipzig,Mainz 05,3,1,Vitória Mandante,2,0,H,23,8,10,1,7,5,5,11,1,2,0,0,12,4,1,2,3
20/09/2020,Wolfsburg,Leverkusen,0,0,Empate,0,0,D,9,6,1,2,4,4,13,12,1,2,0,0,8,0,1,2,3
25/09/2020,Hertha BSC,Eint Frankfurt,1,3,Vitória Visitante,0,2,A,12,10,6,3,4,3,13,16,3,4,0,0,7,4,3,4,7
26/09/2020,Augsburg,Dortmund,2,0,Vitória Mandante,1,0,H,6,16,4,7,3,11,7,8,3,4,0,0,14,2,3,4,7
26/09/2020,Bielefeld,Köln,1,0,Vitória Mandante,0,0,D,7,12,3,2,4,7,12,15,3,3,0,0,11,1,3,3,6
26/09/2020,Leverkusen,RB Leipzig,1,1,Empate,1,1,D,11,7,4,2,4,1,16,10,1,3,0,0,5,2,1,3,4
26/09/2020,Mainz 05,Stuttgart,1,4,Vitória Visitante,1,1,D,11,15,3,7,3,9,10,17,2,4,1,1,12,5,3,5,8
26/09/2020,M'Gladbach,Union Berlin,1,1,Empate,0,0,D,14,15,5,2,7,5,11,15,1,2,0,0,12,2,1,2,3
26/09/2020,Schalke 04,Werder Bremen,1,3,Vitória Visitante,0,2,A,17,17,4,8,8,3,20,14,7,2,1,0,11,4,8,2,10
27/09/2020,Hoffenheim,Bayern Munich,4,1,Vitória Mandante,2,1,H,17,14,8,2,3,5,15,11,3,2,0,0,8,5,3,2,5
27/09/2020,Freiburg,Wolfsburg,1,1,Empate,1,1,D,21,8,7,2,9,1,10,13,0,3,0,0,10,2,0,3,3
02/10/2020,Union Berlin,Mainz 05,4,0,Vitória Mandante,1,0,H,13,5,7,0,4,2,13,11,1,4,0,0,6,4,1,4,5
03/10/2020,Dortmund,Freiburg,4,0,Vitória Mandante,1,0,H,16,6,7,2,3,2,8,12,1,1,0,0,5,4,1,1,2
03/10/2020,Eint Frankfurt,Hoffenheim,2,1,Vitória Mandante,0,1,A,16,11,6,4,5,7,12,8,2,3,0,0,12,3,2,3,5
03/10/2020,Köln,M'Gladbach,1,3,Vitória Visitante,0,2,A,8,17,3,11,4,10,16,12,3,3,0,0,14,4,3,3,6
03/10/2020,Stuttgart,Leverkusen,1,1,Empate,0,1,A,11,15,2,7,7,12,8,17,3,2,0,0,19,2,3,2,5
03/10/2020,Werder Bremen,Bielefeld,1,0,Vitória Mandante,1,0,H,7,10,2,5,2,1,12,16,2,2,0,0,3,1,2,2,4
03/10/2020,RB Leipzig,Schalke 04,4,0,Vitória Mandante,3,0,H,21,4,7,1,8,1,13,10,1,3,0,0,9,4,1,3,4
04/10/2020,Wolfsburg,Augsburg,0,0,Empate,0,0,D,17,9,6,1,12,2,7,13,0,1,0,0,14,0,0,1,1
04/10/2020,Bayern Munich,Hertha BSC,4,3,Vitória Mandante,1,0,H,22,9,9,5,6,1,13,19,3,3,0,0,7,7,3,3,6
17/10/2020,Augsburg,RB Leipzig,0,2,Vitória Visitante,0,1,A,6,15,2,6,5,8,9,13,0,1,0,0,13,2,0,1,1
17/10/2020,Freiburg,Werder Bremen,1,1,Empate,1,1,D,19,14,4,4,4,4,10,14,3,3,0,0,8,2,3,3,6
17/10/2020,Hertha BSC,Stuttgart,0,2,Vitória Visitante,0,1,A,16,7,4,2,6,4,14,10,2,2,0,0,10,2,2,2,4
17/10/2020,Hoffenheim,Dortmund,0,1,Vitória Visitante,0,0,D,8,15,3,5,4,6,13,11,1,1,0,0,10,1,1,1,2
17/10/2020,Mainz 05,Leverkusen,0,1,Vitória Visitante,0,1,A,5,9,0,4,6,2,12,6,3,1,0,0,8,1,3,1,4
17/10/2020,Bielefeld,Bayern Munich,1,4,Vitória Visitante,0,3,A,11,16,5,10,6,10,6,6,1,0,0,1,16,5,1,1,2
17/10/2020,M'Gladbach,Wolfsburg,1,1,Empate,0,0,D,13,14,2,5,5,4,14,13,2,2,0,0,9,2,2,2,4
18/10/2020,Köln,Eint Frankfurt,1,1,Empate,0,1,A,9,16,5,4,2,8,19,18,3,2,0,0,10,2,3,2,5
18/10/2020,Schalke 04,Union Berlin,1,1,Empate,0,0,D,8,13,4,7,5,7,7,13,3,1,0,0,12,2,3,1,4
23/10/2020,Stuttgart,Köln,1,1,Empate,1,1,D,9,14,4,4,3,5,11,13,2,5,0,0,8,2,2,5,7
24/10/2020,Bayern Munich,Eint Frankfurt,5,0,Vitória Mandante,2,0,H,20,9,10,2,10,2,11,12,3,0,0,0,12,5,3,0,3
24/10/2020,Mainz 05,M'Gladbach,2,3,Vitória Visitante,2,1,H,15,21,7,12,3,7,18,11,5,3,0,0,10,5,5,3,8
24/10/2020,RB Leipzig,Hertha BSC,2,1,Vitória Mandante,1,1,D,29,11,8,3,7,3,10,20,1,4,0,1,10,3,1,5,6
24/10/2020,Union Berlin,Freiburg,1,1,Empate,1,1,D,22,8,7,4,4,2,9,14,1,4,0,0,6,2,1,4,5
24/10/2020,Dortmund,Schalke 04,3,0,Vitória Mandante,0,0,D,17,3,7,0,7,2,5,15,0,1,0,0,9,3,0,1,1
25/10/2020,Wolfsburg,Bielefeld,2,1,Vitória Mandante,2,0,H,14,8,4,1,4,3,12,10,2,1,0,0,7,3,2,1,3
25/10/2020,Werder Bremen,Hoffenheim,1,1,Empate,1,1,D,5,15,2,6,1,4,10,20,2,2,0,0,5,2,2,2,4
26/10/2020,Leverkusen,Augsburg,3,1,Vitória Mandante,1,0,H,15,7,7,3,3,3,14,8,1,2,0,0,6,4,1,2,3
30/10/2020,Schalke 04,Stuttgart,1,1,Empate,1,0,H,9,19,2,5,3,4,11,14,2,2,0,0,7,2,2,2,4
31/10/2020,Augsburg,Mainz 05,3,1,Vitória Mandante,1,0,H,14,8,7,4,4,1,12,10,5,1,0,0,5,4,5,1,6
31/10/2020,Bielefeld,Dortmund,0,2,Vitória Visitante,0,0,D,5,21,2,10,0,12,12,13,1,1,0,0,12,2,1,1,2
31/10/2020,Eint Frankfurt,Werder Bremen,1,1,Empate,0,0,D,14,9,5,4,5,3,12,14,1,3,0,0,8,2,1,3,4
31/10/2020,Köln,Bayern Munich,1,2,Vitória Visitante,0,2,A,9,7,2,5,5,1,12,13,1,2,0,0,6,3,1,2,3
31/10/2020,M'Gladbach,RB Leipzig,1,0,Vitória Mandante,0,0,D,5,15,4,3,2,4,13,17,2,4,0,0,6,1,2,4,6
01/11/2020,Freiburg,Leverkusen,2,4,Vitória Visitante,1,2,A,8,18,5,7,4,6,10,11,2,2,0,0,10,6,2,2,4
01/11/2020,Hertha BSC,Wolfsburg,1,1,Empate,1,1,D,18,11,5,4,8,6,8,15,3,1,0,0,14,2,3,1,4
02/11/2020,Hoffenheim,Union Berlin,1,3,Vitória Visitante,0,0,D,10,9,5,6,3,6,19,13,1,2,1,0,9,4,2,2,4
06/11/2020,Werder Bremen,Köln,1,1,Empate,0,0,D,18,8,4,1,1,3,20,20,2,2,0,0,4,2,2,2,4
07/11/2020,Augsburg,Hertha BSC,0,3,Vitória Visitante,0,1,A,10,12,2,6,2,6,12,10,3,0,0,0,8,3,3,0,3
07/11/2020,Mainz 05,Schalke 04,2,2,Empate,2,1,H,14,22,7,3,4,9,19,13,1,1,0,0,13,4,1,1,2
07/11/2020,RB Leipzig,Freiburg,3,0,Vitória Mandante,1,0,H,15,8,7,3,3,4,14,14,2,3,0,0,7,3,2,3,5
07/11/2020,Stuttgart,Eint Frankfurt,2,2,Empate,2,0,H,16,15,5,8,10,8,14,16,2,4,0,0,18,4,2,4,6
07/11/2020,Union Berlin,Bielefeld,5,0,Vitória Mandante,3,0,H,9,5,8,1,5,1,17,9,0,1,0,0,6,5,0,1,1
07/11/2020,Dortmund,Bayern Munich,2,3,Vitória Visitante,1,1,D,15,16,5,8,4,3,15,7,2,2,0,0,7,5,2,2,4
08/11/2020,Wolfsburg,Hoffenheim,2,1,Vitória Mandante,2,0,H,14,17,8,5,3,7,15,14,1,3,0,0,10,3,1,3,4
08/11/2020,Leverkusen,M'Gladbach,4,3,Vitória Mandante,2,2,D,15,15,5,6,6,2,15,12,4,2,0,0,8,7,4,2,6
21/11/2020,Bayern Munich,Werder Bremen,1,1,Empate,0,1,A,15,9,3,4,7,3,10,10,1,3,0,0,10,2,1,3,4
21/11/2020,Bielefeld,Leverkusen,1,2,Vitória Visitante,0,1,A,1,10,1,4,0,10,6,10,0,1,0,0,10,3,0,1,1
21/11/2020,Hoffenheim,Stuttgart,3,3,Empate,1,2,A,13,20,8,9,3,4,15,18,3,2,0,0,7,6,3,2,5
21/11/2020,M'Gladbach,Augsburg,1,1,Empate,1,0,H,15,10,6,5,2,1,7,12,1,4,0,1,3,2,1,5,6
21/11/2020,Schalke 04,Wolfsburg,0,2,Vitória Visitante,0,2,A,13,19,6,8,6,4,12,11,0,1,0,0,10,2,0,1,1
21/11/2020,Eint Frankfurt,RB Leipzig,1,1,Empate,1,0,H,8,10,3,3,5,6,18,12,3,2,0,0,11,2,3,2,5
21/11/2020,Hertha BSC,Dortmund,2,5,Vitória Visitante,1,0,H,9,15,3,8,4,3,12,17,1,1,0,0,7,7,1,1,2
22/11/2020,Freiburg,Mainz 05,1,3,Vitória Visitante,0,3,A,19,22,6,8,9,4,6,12,0,1,0,0,13,4,0,1,1
22/11/2020,Köln,Union Berlin,1,2,Vitória Visitante,1,1,D,10,10,4,3,5,4,12,15,1,2,0,0,9,3,1,2,3
27/11/2020,Wolfsburg,Werder Bremen,5,3,Vitória Mandante,3,2,H,12,5,6,4,0,5,12,12,2,3,0,1,5,8,2,4,6
28/11/2020,Augsburg,Freiburg,1,1,Empate,0,0,D,10,10,2,5,4,1,15,8,3,1,0,0,5,2,3,1,4
28/11/2020,Dortmund,Köln,1,2,Vitória Visitante,0,1,A,14,7,4,5,6,2,11,10,1,2,0,0,8,3,1,2,3
28/11/2020,RB Leipzig,Bielefeld,2,1,Vitória Mandante,1,0,H,15,13,7,3,6,7,13,15,2,2,0,0,13,3,2,2,4
28/11/2020,Stuttgart,Bayern Munich,1,3,Vitória Visitante,1,2,A,15,14,4,6,4,3,11,13,0,0,0,0,7,4,0,0,0
28/11/2020,Union Berlin,Eint Frankfurt,3,3,Empate,2,2,D,15,12,7,5,4,5,12,16,2,3,0,0,9,6,2,3,5
28/11/2020,M'Gladbach,Schalke 04,4,1,Vitória Mandante,2,1,H,19,13,9,2,5,4,8,14,2,3,0,0,9,5,2,3,5
29/11/2020,Leverkusen,Hertha BSC,0,0,Empate,0,0,D,14,5,2,3,6,1,16,19,2,1,0,0,7,0,2,1,3
29/11/2020,Mainz 05,Hoffenheim,1,1,Empate,1,0,H,10,9,4,5,11,5,16,10,0,0,0,1,16,2,0,1,1
04/12/2020,Hertha BSC,Union Berlin,3,1,Vitória Mandante,0,1,A,10,4,7,1,9,2,15,9,1,3,0,1,11,4,1,4,5
05/12/2020,Bielefeld,Mainz 05,2,1,Vitória Mandante,2,0,H,11,15,5,5,2,3,16,18,3,2,0,0,5,3,3,2,5
05/12/2020,Eint Frankfurt,Dortmund,1,1,Empate,1,0,H,9,16,1,5,6,5,14,6,6,1,0,0,11,2,6,1,7
05/12/2020,Köln,Wolfsburg,2,2,Empate,2,1,H,6,16,3,6,3,8,12,11,0,1,0,0,11,4,0,1,1
05/12/2020,Freiburg,M'Gladbach,2,2,Empate,1,1,D,22,11,7,4,5,5,12,19,1,2,0,0,10,4,1,2,3
05/12/2020,Bayern Munich,RB Leipzig,3,3,Empate,2,2,D,10,8,6,4,10,2,5,8,0,1,0,0,12,6,0,1,1
06/12/2020,Werder Bremen,Stuttgart,1,2,Vitória Visitante,0,1,A,14,11,4,7,2,4,10,15,4,4,0,0,6,3,4,4,8
06/12/2020,Schalke 04,Leverkusen,0,3,Vitória Visitante,0,1,A,13,24,4,9,2,8,17,11,2,3,0,0,10,3,2,3,5
07/12/2020,Hoffenheim,Augsburg,3,1,Vitória Mandante,1,1,D,10,13,7,3,4,3,15,9,0,1,0,0,7,4,0,1,1
11/12/2020,Wolfsburg,Eint Frankfurt,2,1,Vitória Mandante,0,0,D,16,7,8,4,8,1,10,12,5,2,0,0,9,3,5,2,7
12/12/2020,Dortmund,Stuttgart,1,5,Vitória Visitante,1,1,D,12,18,4,10,8,2,11,13,2,3,0,0,10,6,2,3,5
12/12/2020,Freiburg,Bielefeld,2,0,Vitória Mandante,0,0,D,16,5,7,1,5,4,16,13,3,0,0,0,9,2,3,0,3
12/12/2020,Mainz 05,Köln,0,1,Vitória Visitante,0,0,D,15,9,4,6,5,3,15,11,4,4,0,1,8,1,4,5,9
12/12/2020,M'Gladbach,Hertha BSC,1,1,Empate,0,0,D,17,9,4,3,13,2,9,18,3,2,0,0,15,2,3,2,5
12/12/2020,RB Leipzig,Werder Bremen,2,0,Vitória Mandante,2,0,H,15,7,7,2,1,6,17,12,3,1,0,0,7,2,3,1,4
12/12/2020,Union Berlin,Bayern Munich,1,1,Empate,1,0,H,13,15,6,5,4,7,17,8,3,2,0,0,11,2,3,2,5
13/12/2020,Augsburg,Schalke 04,2,2,Empate,1,0,H,8,15,4,4,2,3,17,13,3,4,1,0,5,4,4,4,8
13/12/2020,Leverkusen,Hoffenheim,4,1,Vitória Mandante,2,0,H,13,11,8,4,6,5,12,13,3,6,0,2,11,5,3,8,11
15/12/2020,Eint Frankfurt,M'Gladbach,3,3,Empate,3,1,H,11,8,4,4,4,5,18,15,6,4,1,0,9,6,7,4,11
15/12/2020,Hertha BSC,Mainz 05,0,0,Empate,0,0,D,9,5,0,0,5,4,17,11,3,1,0,0,9,0,3,1,4
15/12/2020,Stuttgart,Union Berlin,2,2,Empate,0,1,A,13,15,6,6,2,3,15,14,3,3,0,0,5,4,3,3,6
15/12/2020,Werder Bremen,Dortmund,1,2,Vitória Visitante,1,1,D,7,15,3,9,4,4,10,13,3,2,0,0,8,3,3,2,5
16/12/2020,Schalke 04,Freiburg,0,2,Vitória Visitante,0,0,D,10,11,2,5,2,3,15,9,2,1,0,0,5,2,2,1,3
16/12/2020,Bayern Munich,Wolfsburg,2,1,Vitória Mandante,1,1,D,13,17,2,7,7,7,14,16,3,1,0,0,14,3,3,1,4
16/12/2020,Bielefeld,Augsburg,0,1,Vitória Visitante,0,0,D,12,8,2,2,1,3,14,15,1,2,0,0,4,1,1,2,3
16/12/2020,Köln,Leverkusen,0,4,Vitória Visitante,0,2,A,7,14,1,7,2,6,12,12,1,1,0,0,8,4,1,1,2
16/12/2020,Hoffenheim,RB Leipzig,0,1,Vitória Visitante,0,0,D,7,4,3,3,5,5,16,14,2,0,0,0,10,1,2,0,2
18/12/2020,Union Berlin,Dortmund,2,1,Vitória Mandante,0,0,D,12,16,5,4,8,6,9,7,1,1,0,0,14,3,1,1,2
19/12/2020,Augsburg,Eint Frankfurt,0,2,Vitória Visitante,0,0,D,15,15,4,6,2,4,9,10,1,4,0,0,6,2,1,4,5
19/12/2020,Mainz 05,Werder Bremen,0,1,Vitória Visitante,0,0,D,9,13,1,7,2,5,15,11,2,2,0,0,7,1,2,2,4
19/12/2020,M'Gladbach,Hoffenheim,1,2,Vitória Visitante,1,0,H,15,14,5,5,3,3,13,22,1,3,1,0,6,3,2,3,5
19/12/2020,RB Leipzig,Köln,0,0,Empate,0,0,D,14,4,6,1,8,2,11,8,1,0,0,0,10,0,1,0,1
19/12/2020,Schalke 04,Bielefeld,0,1,Vitória Visitante,0,0,D,11,8,5,3,1,6,17,19,6,5,0,0,7,1,6,5,11
19/12/2020,Leverkusen,Bayern Munich,1,2,Vitória Visitante,1,1,D,8,14,3,3,5,7,13,6,1,1,0,0,12,3,1,1,2
20/12/2020,Freiburg,Hertha BSC,4,1,Vitória Mandante,1,0,H,17,10,9,3,7,3,9,16,0,0,0,0,10,5,0,0,0
20/12/2020,Wolfsburg,Stuttgart,1,0,Vitória Mandante,0,0,D,13,9,4,1,4,6,15,7,2,3,0,0,10,1,2,3,5
02/01/2021,Bielefeld,M'Gladbach,0,1,Vitória Visitante,0,0,D,7,22,0,7,3,14,8,7,2,1,0,0,17,1,2,1,3
02/01/2021,Eint Frankfurt,Leverkusen,2,1,Vitória Mandante,1,1,D,10,10,4,2,2,7,9,6,0,0,0,0,9,3,0,0,0
02/01/2021,Köln,Augsburg,0,1,Vitória Visitante,0,0,D,12,11,2,4,8,3,20,12,2,3,0,0,11,1,2,3,5
02/01/2021,Hoffenheim,Freiburg,1,3,Vitória Visitante,0,3,A,13,7,6,4,8,3,14,22,2,2,0,0,11,4,2,2,4
02/01/2021,Werder Bremen,Union Berlin,0,2,Vitória Visitante,0,2,A,10,9,2,2,6,5,15,14,2,4,0,0,11,2,2,4,6
02/01/2021,Hertha BSC,Schalke 04,3,0,Vitória Mandante,1,0,H,20,10,10,4,9,5,11,18,2,2,0,0,14,3,2,2,4
02/01/2021,Stuttgart,RB Leipzig,0,1,Vitória Visitante,0,0,D,10,22,1,9,3,6,10,10,2,1,0,0,9,1,2,1,3
03/01/2021,Dortmund,Wolfsburg,2,0,Vitória Mandante,0,0,D,14,22,7,5,10,5,9,12,3,1,0,0,15,2,3,1,4
03/01/2021,Bayern Munich,Mainz 05,5,2,Vitória Mandante,0,2,A,19,12,12,7,10,2,11,9,2,1,0,0,12,7,2,1,3
08/01/2021,M'Gladbach,Bayern Munich,3,2,Vitória Mandante,2,2,D,8,15,4,4,3,8,9,11,1,1,0,0,11,5,1,1,2
09/01/2021,Freiburg,Köln,5,0,Vitória Mandante,2,0,H,12,5,6,2,1,3,14,10,0,0,0,0,4,5,0,0,0
09/01/2021,Leverkusen,Werder Bremen,1,1,Empate,0,0,D,12,3,3,1,3,1,22,13,2,2,0,0,4,2,2,2,4
09/01/2021,Mainz 05,Eint Frankfurt,0,2,Vitória Visitante,0,1,A,8,15,0,7,3,7,17,15,2,1,0,0,10,2,2,1,3
09/01/2021,Schalke 04,Hoffenheim,4,0,Vitória Mandante,1,0,H,12,18,5,5,5,4,14,13,2,4,0,0,9,4,2,4,6
09/01/2021,Union Berlin,Wolfsburg,2,2,Empate,1,1,D,13,11,6,5,5,3,16,13,3,1,0,1,8,4,3,2,5
09/01/2021,RB Leipzig,Dortmund,1,3,Vitória Visitante,0,0,D,12,15,4,7,3,3,8,12,0,2,0,0,6,4,0,2,2
10/01/2021,Augsburg,Stuttgart,1,4,Vitória Visitante,0,2,A,14,27,4,11,4,11,7,12,3,2,1,0,15,5,4,2,6
10/01/2021,Bielefeld,Hertha BSC,1,0,Vitória Mandante,0,0,D,12,10,2,6,8,3,8,18,1,1,0,0,11,1,1,1,2
15/01/2021,Union Berlin,Leverkusen,1,0,Vitória Mandante,0,0,D,10,12,2,4,2,3,9,10,1,2,0,0,5,1,1,2,3
16/01/2021,Dortmund,Mainz 05,1,1,Empate,0,0,D,17,8,7,3,1,2,10,19,1,2,0,0,3,2,1,2,3
16/01/2021,Köln,Hertha BSC,0,0,Empate,0,0,D,8,14,2,3,5,4,13,19,2,3,0,0,9,0,2,3,5
16/01/2021,Hoffenheim,Bielefeld,0,0,Empate,0,0,D,11,8,5,2,5,3,9,21,1,1,0,0,8,0,1,1,2
16/01/2021,Werder Bremen,Augsburg,2,0,Vitória Mandante,0,0,D,10,6,5,2,4,4,10,18,0,1,0,0,8,2,0,1,1
16/01/2021,Wolfsburg,RB Leipzig,2,2,Empate,2,1,H,8,13,2,9,6,6,16,9,4,3,0,0,12,4,4,3,7
16/01/2021,Stuttgart,M'Gladbach,2,2,Empate,0,1,A,19,8,7,5,5,2,11,20,2,3,0,0,7,4,2,3,5
17/01/2021,Bayern Munich,Freiburg,2,1,Vitória Mandante,1,0,H,25,8,9,3,14,3,4,14,1,2,0,0,17,3,1,2,3
17/01/2021,Eint Frankfurt,Schalke 04,3,1,Vitória Mandante,1,1,D,20,5,11,1,8,2,8,10,0,1,0,0,10,4,0,1,1
19/01/2021,M'Gladbach,Werder Bremen,1,0,Vitória Mandante,0,0,D,11,11,6,2,7,5,15,11,2,2,0,0,12,1,2,2,4
19/01/2021,Hertha BSC,Hoffenheim,0,3,Vitória Visitante,0,1,A,13,11,2,6,3,2,16,16,1,1,0,0,5,3,1,1,2
19/01/2021,Leverkusen,Dortmund,2,1,Vitória Mandante,1,0,H,23,15,13,3,6,5,13,8,2,2,0,0,11,3,2,2,4
19/01/2021,Mainz 05,Wolfsburg,0,2,Vitória Visitante,0,0,D,8,8,0,2,2,5,17,15,1,2,0,0,7,2,1,2,3
20/01/2021,Schalke 04,Köln,1,2,Vitória Visitante,0,1,A,15,12,8,4,5,8,7,11,2,1,0,0,13,3,2,1,3
20/01/2021,Augsburg,Bayern Munich,0,1,Vitória Visitante,0,1,A,9,17,0,4,5,7,15,11,2,0,0,0,12,1,2,0,2
20/01/2021,Bielefeld,Stuttgart,3,0,Vitória Mandante,1,0,H,9,11,3,3,2,6,9,9,1,0,0,0,8,3,1,0,1
20/01/2021,Freiburg,Eint Frankfurt,2,2,Empate,1,1,D,11,17,4,4,4,5,10,15,3,3,0,0,9,4,3,3,6
20/01/2021,RB Leipzig,Union Berlin,1,0,Vitória Mandante,0,0,D,15,4,5,1,5,1,6,11,1,1,0,0,6,1,1,1,2
22/01/2021,M'Gladbach,Dortmund,4,2,Vitória Mandante,2,2,D,10,16,7,7,3,7,9,9,1,0,0,0,10,6,1,0,1
23/01/2021,Augsburg,Union Berlin,2,1,Vitória Mandante,1,1,D,8,9,4,5,2,3,13,21,3,1,0,0,5,3,3,1,4
23/01/2021,Bielefeld,Eint Frankfurt,1,5,Vitória Visitante,1,3,A,8,15,4,8,0,8,14,22,2,2,0,0,8,6,2,2,4
23/01/2021,Freiburg,Stuttgart,2,1,Vitória Mandante,2,1,H,9,27,4,11,3,5,20,12,2,0,0,0,8,3,2,0,2
23/01/2021,Leverkusen,Wolfsburg,0,1,Vitória Visitante,0,1,A,10,8,4,4,6,2,13,7,1,1,0,0,8,1,1,1,2
23/01/2021,Mainz 05,RB Leipzig,3,2,Vitória Mandante,2,2,D,10,12,4,5,3,9,13,16,2,4,0,0,12,5,2,4,6
23/01/2021,Hertha BSC,Werder Bremen,1,4,Vitória Visitante,1,2,A,18,7,10,5,7,1,16,12,2,3,0,0,8,5,2,3,5
24/01/2021,Schalke 04,Bayern Munich,0,4,Vitória Visitante,0,1,A,14,32,4,14,3,7,5,9,1,1,0,0,10,4,1,1,2
24/01/2021,Hoffenheim,Köln,3,0,Vitória Mandante,2,0,H,13,13,4,4,6,9,8,13,2,3,0,0,15,3,2,3,5
29/01/2021,Stuttgart,Mainz 05,2,0,Vitória Mandante,0,0,D,9,10,3,2,2,4,9,20,1,4,0,0,6,2,1,4,5
30/01/2021,Bayern Munich,Hoffenheim,4,1,Vitória Mandante,2,1,H,15,15,9,5,10,4,10,8,1,0,0,0,14,5,1,0,1
30/01/2021,Dortmund,Augsburg,3,1,Vitória Mandante,1,1,D,14,5,5,1,10,1,12,11,0,1,0,0,11,4,0,1,1
30/01/2021,Eint Frankfurt,Hertha BSC,3,1,Vitória Mandante,0,0,D,17,11,8,4,4,7,17,14,1,4,0,0,11,4,1,4,5
30/01/2021,Union Berlin,M'Gladbach,1,1,Empate,1,0,H,13,12,3,4,2,9,12,13,1,3,0,0,11,2,1,3,4
30/01/2021,Werder Bremen,Schalke 04,1,1,Empate,0,1,A,15,6,6,1,6,1,11,20,0,4,0,0,7,2,0,4,4
30/01/2021,RB Leipzig,Leverkusen,1,0,Vitória Mandante,0,0,D,16,8,2,4,6,6,11,15,2,2,0,0,12,1,2,2,4
31/01/2021,Köln,Bielefeld,3,1,Vitória Mandante,2,0,H,14,9,7,3,3,5,15,17,2,1,0,0,8,4,2,1,3
31/01/2021,Wolfsburg,Freiburg,3,0,Vitória Mandante,2,0,H,12,9,6,2,5,10,13,10,0,0,0,0,15,3,0,0,0
05/02/2021,Hertha BSC,Bayern Munich,0,1,Vitória Visitante,0,1,A,11,17,7,7,3,11,12,15,2,1,0,0,14,1,2,1,3
06/02/2021,Augsburg,Wolfsburg,0,2,Vitória Visitante,0,1,A,9,17,1,9,7,4,10,15,2,0,0,0,11,2,2,0,2
06/02/2021,Freiburg,Dortmund,2,1,Vitória Mandante,0,0,D,6,16,3,5,1,1,12,12,1,2,0,0,2,3,1,2,3
06/02/2021,Leverkusen,Stuttgart,5,2,Vitória Mandante,2,0,H,25,14,11,7,4,4,12,9,0,0,0,0,8,7,0,0,0
06/02/2021,Mainz 05,Union Berlin,1,0,Vitória Mandante,1,0,H,9,10,5,3,3,1,12,11,2,5,0,1,4,1,2,6,8
06/02/2021,Schalke 04,RB Leipzig,0,3,Vitória Visitante,0,1,A,3,24,1,10,1,7,14,16,2,1,0,0,8,3,2,1,3
06/02/2021,M'Gladbach,Köln,1,2,Vitória Visitante,1,1,D,10,7,2,3,4,1,17,11,4,2,0,0,5,3,4,2,6
07/02/2021,Hoffenheim,Eint Frankfurt,1,3,Vitória Visitante,0,1,A,8,9,2,5,4,7,15,12,0,3,0,0,11,4,0,3,3
12/02/2021,RB Leipzig,Augsburg,2,1,Vitória Mandante,2,0,H,16,4,6,2,3,4,23,15,3,5,0,0,7,3,3,5,8
13/02/2021,Dortmund,Hoffenheim,2,2,Empate,1,1,D,6,12,3,6,1,7,21,16,3,7,0,0,8,4,3,7,10
13/02/2021,Leverkusen,Mainz 05,2,2,Empate,1,0,H,11,19,5,6,2,2,13,17,5,1,0,0,4,4,5,1,6
13/02/2021,Stuttgart,Hertha BSC,1,1,Empate,1,0,H,11,11,3,3,1,5,21,17,2,2,0,0,6,2,2,2,4
13/02/2021,Werder Bremen,Freiburg,0,0,Empate,0,0,D,12,8,4,2,4,1,4,20,0,2,0,0,5,0,0,2,2
13/02/2021,Union Berlin,Schalke 04,0,0,Empate,0,0,D,19,6,3,1,1,6,14,15,3,2,0,0,7,0,3,2,5
14/02/2021,Eint Frankfurt,Köln,2,0,Vitória Mandante,0,0,D,17,6,7,1,7,2,14,4,3,1,0,0,9,2,3,1,4
14/02/2021,Wolfsburg,M'Gladbach,0,0,Empate,0,0,D,18,12,6,4,9,6,10,11,1,3,0,0,15,0,1,3,4
15/02/2021,Bayern Munich,Bielefeld,3,3,Empate,0,2,A,19,7,11,3,5,2,7,13,1,1,0,0,7,6,1,1,2
